http://alias1.github.io/blog/2014/04/09/vlc-2-1-x-ac3-5-1-audio-issues-and-how-to-fix-them/,http://devalias.net/devalias/2014/04/10/vlc-2-1x-ac3-5-1-audio-issues-and-how-to-fix/
http://alias1.github.io/blog/2014/04/16/using-lombok-with-play-framework-2-2x/,http://devalias.net/devalias/2014/04/17/using-lombok-with-play-framework-22x/
http://alias1.github.io/blog/2014/05/14/java-scala-future-promise-map-headsplode/,http://devalias.net/devalias/2014/05/15/java-scala-future-promise-map-headsplode/
http://alias1.github.io/blog/2014/06/25/play-framework-seperated-ws-library/,http://devalias.net/devalias/2014/06/26/play-framework-seperated-ws-library/
http://alias1.github.io/blog/2014/07/23/mdwiki-and-how-to-get-started/,http://devalias.net/devalias/2014/07/24/mdwiki-and-how-to-get-started/
http://blog.devalias.net/post/10235607580,http://devalias.net/devalias/2011/09/16/rockmelt-your-browser-re-imagined/
http://blog.devalias.net/post/10235620180,http://devalias.net/devalias/2011/09/16/rockmelt-beta-2-announced/
http://blog.devalias.net/post/10235644334,http://devalias.net/devalias/2011/09/16/the-dark-side-macbook-pro/
http://blog.devalias.net/post/10235670172,http://devalias.net/devalias/2011/09/16/v2-0/
http://blog.devalias.net/post/105233769467,http://devalias.net/devalias/2014/12/16/kiwicon-8-2014-some-quick-notes/
http://blog.devalias.net/post/11328710876,http://devalias.net/devalias/2011/10/13/facebook-for-iphone-v4/
http://blog.devalias.net/post/11504211270,http://devalias.net/devalias/2011/10/17/syncing-facebook-bdaysevents-with-other-calendars/
http://blog.devalias.net/post/11764626225,http://devalias.net/devalias/2011/10/23/why-you-should-bury-your-sign-up-button-bokardo/
http://blog.devalias.net/post/12414238522,http://devalias.net/devalias/2011/11/07/bye-bye-russian-spam/
http://blog.devalias.net/post/134563043222,http://devalias.net/devalias/2015/04/20/dogedraw-now-with-more-nyaan/
http://blog.devalias.net/post/14941533584,http://devalias.net/devalias/2011/12/30/who-dares-enter-my-domain/
http://blog.devalias.net/post/15224671703,http://devalias.net/devalias/2012/01/04/resolutions-for-11111011100-2012/
http://blog.devalias.net/post/15337594635,http://devalias.net/devalias/2012/01/06/forking-github/
http://blog.devalias.net/post/15535429513,http://devalias.net/devalias/2012/01/10/plesk-adding-programs-to-a-chrooted-ssh/
http://blog.devalias.net/post/18368234347,http://devalias.net/devalias/2012/02/28/nameserver-whichserver/
http://blog.devalias.net/post/18399358561,http://devalias.net/devalias/2012/02/29/powering-my-mobile-hacking-freedom/
http://blog.devalias.net/post/20028664762,http://devalias.net/devalias/2012/03/29/yummy-turtles-breaking-plesk/
http://blog.devalias.net/post/44051421215,http://devalias.net/devalias/2013/02/27/ipen-hacking-with-the-idevice/
http://blog.devalias.net/post/44676622353,http://devalias.net/devalias/2013/03/07/how-to-ssh-to-iphone-via-usb/
http://blog.devalias.net/post/53068156751,http://devalias.net/devalias/2013/06/17/gists-on-tumblr/
http://blog.devalias.net/post/53343491197,http://devalias.net/devalias/2013/06/20/what-i-use-osx/
http://blog.devalias.net/post/54304245573,http://devalias.net/devalias/2013/07/02/default-programs-editor/
http://blog.devalias.net/post/55062785106,http://devalias.net/devalias/2013/07/11/fixing-windows-productivity-issues-osx-style/
http://blog.devalias.net/post/55235350835,http://devalias.net/devalias/2013/07/13/nmap-sh-saving-precious-seconds/
http://blog.devalias.net/post/55677624147,http://devalias.net/devalias/2013/07/18/8-reasons-why-better-nutrition-makes-you-a-better-developer/
http://blog.devalias.net/post/56944918201,http://devalias.net/devalias/2013/08/01/rails-omniauth-and-stealthmode-oh-my/
http://blog.devalias.net/post/57131166149,http://devalias.net/devalias/2013/08/03/rails-lessons-learned-the-hard-way-1-db-migrate/
http://blog.devalias.net/post/57586770334,http://devalias.net/devalias/2013/08/08/new-window-with-tabs-to-right-chrome-extension/
http://blog.devalias.net/post/57768165029,http://devalias.net/devalias/2013/08/10/erpscan-automator-because-manual-is-meh/
http://blog.devalias.net/post/58217238426,http://devalias.net/devalias/2013/08/15/dahax-2013-001-cloudflare-xss-vulnerability/
http://blog.devalias.net/post/58309530845,http://devalias.net/devalias/2013/08/16/rockmelt-blog-rockmelt-browser-retirement-july/
http://blog.devalias.net/post/59562171885,http://devalias.net/devalias/2013/08/29/reversing-powershell-securestring-for-fun-and-profit/
http://blog.devalias.net/post/61566531090,http://devalias.net/devalias/2013/09/19/plesk-adding-wget-tar-gzip-chmod-php-curl-clear-to-a-chr/
http://blog.devalias.net/post/61566531090/plesk-adding-wget-tar-gzip-chmod-php-curl-clear-to-a-chr+php,http://devalias.net/devalias/2013/09/19/plesk-adding-wget-tar-gzip-chmod-php-curl-clear-to-a-chr/
http://blog.devalias.net/post/64839357012,http://devalias.net/devalias/2013/10/24/loki-python-based-infrastructure-pentesting-tool-arp-hsr/
http://blog.devalias.net/post/64839357012/loki-python-based-infrastructure-pentesting-tool-arp-hsr+LOKI,http://devalias.net/devalias/2013/10/24/loki-python-based-infrastructure-pentesting-tool-arp-hsr/
http://blog.devalias.net/post/65497370109,http://devalias.net/devalias/2013/10/31/wp-cli-like-drush-but-for-wordpress/
http://blog.devalias.net/post/66844345127,http://devalias.net/devalias/2013/11/14/sparty-sharepoint-frontpage-auditing-tool-now-with-more-ntlm/
http://blog.devalias.net/post/67532513020,http://devalias.net/devalias/2013/11/21/vfeed-wrapper-helper-scripts-for-speed-and-efficiency/
http://blog.devalias.net/post/68148117127,http://devalias.net/devalias/2013/11/27/find-your-voice-and-disqus/
http://blog.devalias.net/post/68253449830,http://devalias.net/devalias/2013/11/28/thecus-nas-devalias-says-no/
http://blog.devalias.net/post/76393663831,http://devalias.net/devalias/2014/02/13/y-u-no-update-kali/
http://blog.devalias.net/post/81346968483,http://devalias.net/devalias/2014/04/02/hacking-unicoins-for-fun-and-profit/
http://blog.devalias.net/post/82140747557,http://devalias.net/devalias/2014/04/10/vlc-2-1x-ac3-5-1-audio-issues-and-how-to-fix/
http://blog.devalias.net/post/82877817438,http://devalias.net/devalias/2014/04/17/using-lombok-with-play-framework-22x/
http://blog.devalias.net/post/84700442312,http://devalias.net/devalias/2014/05/05/how-to-add-a-flattr-button-to-your-tumblr-posts/
http://blog.devalias.net/post/85700254007,http://devalias.net/devalias/2014/05/15/java-scala-future-promise-map-headsplode/
http://blog.devalias.net/post/88422732687,http://devalias.net/devalias/2014/06/12/rather-than-trying-to-make-everybody-everywhere/
http://blog.devalias.net/post/89810672067,http://devalias.net/devalias/2014/06/26/play-framework-seperated-ws-library/
http://blog.devalias.net/post/92579952637,http://devalias.net/devalias/2014/07/24/mdwiki-and-how-to-get-started/
http://blog.devalias.net/tagged/apt-get,http://devalias.net/tag/apt-get/
http://blog.devalias.net/tagged/c0decafe.de,http://devalias.net/tag/c0decafe.de/
http://devalias.net/2015/04/20/dogedraw-now-with-more-nyaan/,http://devalias.net/devalias/2015/04/20/dogedraw-now-with-more-nyaan/
http://devalias.net/blog/2013/08/28/reversing-powershell-securestring-for-fun-and-profit/,http://devalias.net/devalias/2013/08/29/reversing-powershell-securestring-for-fun-and-profit/
http://devalias.net/blog/2013/09/18/plesk-adding-wget-tar-gzip-chmod-php-curl-clear-to-a-chr/,http://devalias.net/devalias/2013/09/19/plesk-adding-wget-tar-gzip-chmod-php-curl-clear-to-a-chr/
http://devalias.net/blog/2014/07/23/mdwiki-and-how-to-get-started/,http://devalias.net/devalias/2014/07/24/mdwiki-and-how-to-get-started/
http://devalias.net/devalias/2016/07/07/access-files-from-other-time-maching-backups/,http://devalias.net/devalias/2016/07/07/access-files-from-other-time-machine-backups/
http://devalias.net/devalias/2016/08/20/starting-a-new-web-application-1-an-exploration-of-options/,http://devalias.net/devalias/2016/08/24/starting-a-new-web-application-1-an-exploration-of-options/
http://devalias.net/devalias/2016/08/20/starting-a-new-web-application-an-exploration-of-options/,http://devalias.net/devalias/2016/08/24/starting-a-new-web-application-1-an-exploration-of-options/
http://devalias.net/devalias/biohacking/2016/07/21/bulletproof-quarterly-biohacking-box-7/,http://devalias.net/devalias/2016/07/21/bulletproof-quarterly-biohacking-box-7/
